incident_id,year,month,day_of_week,season,time_of_day,country,area_type,population_density_per_sqkm,crime_type,crime_severity_score,victim_count,victim_gender,victim_age_group,injuries_reported,fatalities,financial_loss_usd,weapon_used,suspect_status,case_status,reporting_method,response_time_minutes,officers_assigned,investigation_duration_days,repeat_offender,gang_related,drug_related,cctv_coverage,lighting_condition,prior_incidents_same_location,safety_index,crime_resolved
CRM0008504,2024,1,Wednesday,Winter,Afternoon (12pm-6pm),India,Urban,1319,Murder,9.9,1,Male,26-35,4,3,367.52,None,Convicted,Open - Active,Police Station,25.3,3,26,No,Yes,No,Partial Coverage,Poorly Lit,3,30.1,No
CRM0008505,2021,6,Wednesday,Spring,Late Night (2am-6am),India,Urban,1594,Drug Offense,4.9,1,Female,18-25,0,0,163.18,Blunt Object,Convicted,Open - Active,Police Station,13.9,6,22,No,No,Yes,No Coverage,Partially Lit,3,40.4,No
CRM0008506,2023,3,Saturday,Summer,Night (10pm-2am),South Africa,Rural,70,Assault,8.0,1,Male,36-45,2,0,605.23,None,Unknown,Closed - Unsolved,Emergency Call,68.1,8,5,Yes,No,Unknown,No Coverage,Well Lit,0,71.5,No
CRM0008507,2020,6,Thursday,Winter,Night (10pm-2am),India,Urban,1193,Vandalism,1.7,1,Male,46-55,0,0,69.35,Knife,Arrested,Closed - Solved,Community Report,39.7,5,18,No,Yes,No,Full Coverage,Partially Lit,4,27.2,No
CRM0008508,2023,3,Sunday,Autumn,Afternoon (12pm-6pm),Germany,Urban,2596,Drug Offense,4.6,1,Male,26-35,0,0,55.7,Unknown,Acquitted,Open - Cold Case,Police Station,46.3,2,193,No,Yes,Unknown,No Coverage,Partially Lit,1,45.8,No
CRM0008509,2024,11,Sunday,Spring,Night (10pm-2am),India,Suburban,813,Domestic Violence,6.6,1,Male,26-35,1,0,74.86,Blunt Object,Unknown,Closed - Solved,Online Portal,22.9,4,138,Yes,Unknown,No,No Coverage,Partially Lit,4,70.1,No
CRM0008510,2021,11,Saturday,Winter,Morning (6am-12pm),UK,Rural,68,Robbery,8.5,1,Female,18-25,1,0,818.76,None,At Large,Open - Cold Case,Online Portal,39.7,2,11,Unknown,Yes,No,Full Coverage,No Lighting,3,57.5,No
CRM0008511,2021,8,Tuesday,Autumn,Afternoon (12pm-6pm),USA,Suburban,208,Fraud,6.0,1,Male,56-65,0,0,1244.98,None,At Large,Closed - Unsolved,Emergency Call,25.8,8,12,No,No,No,Partial Coverage,Well Lit,2,43.5,No
CRM0008512,2023,5,Saturday,Winter,Night (10pm-2am),Brazil,Suburban,633,Theft,4.2,1,Male,18-25,0,0,544.21,Firearm,Arrested,Closed - Unsolved,Police Station,19.3,3,215,No,No,Yes,No Coverage,Partially Lit,2,78.2,No
CRM0008513,2023,4,Saturday,Winter,Afternoon (12pm-6pm),India,Remote,31,Cybercrime,3.8,1,Female,26-35,0,0,694.28,Knife,Convicted,Closed - Solved,Police Station,125.0,5,10,Yes,Yes,No,Full Coverage,Partially Lit,1,45.5,Yes
CRM0008514,2023,9,Sunday,Autumn,Evening (6pm-10pm),Canada,Urban,634,Fraud,3.1,1,Male,26-35,0,0,13.38,Chemical,Under Investigation,Closed - Unsolved,Police Station,55.5,2,7,Yes,Yes,No,Partial Coverage,Well Lit,0,56.8,No
CRM0008515,2021,5,Monday,Autumn,Night (10pm-2am),Pakistan,Suburban,640,Assault,5.5,2,Male,46-55,4,0,112.43,Firearm,Arrested,Closed - Solved,Emergency Call,32.2,2,14,No,No,No,No Coverage,Poorly Lit,2,35.7,No
CRM0008516,2021,12,Sunday,Spring,Late Night (2am-6am),Brazil,Suburban,1277,Vandalism,2.0,3,Unknown,Under 18,0,0,110.1,Knife,Convicted,Open - Active,Online Portal,25.8,1,27,No,Yes,No,Partial Coverage,Well Lit,2,56.7,No
CRM0008517,2024,4,Wednesday,Spring,Late Night (2am-6am),France,Suburban,352,Assault,7.9,2,Male,36-45,3,0,26.7,Firearm,Convicted,Pending Trial,Community Report,22.0,3,55,Yes,No,No,Full Coverage,Well Lit,2,36.5,Yes
CRM0008518,2024,8,Sunday,Autumn,Afternoon (12pm-6pm),India,Suburban,594,Theft,4.8,4,Male,Under 18,0,0,978.37,Firearm,At Large,Closed - Unsolved,Online Portal,29.0,4,11,No,No,No,No Coverage,Poorly Lit,3,36.0,Yes
CRM0008519,2022,8,Sunday,Spring,Evening (6pm-10pm),UK,Suburban,330,Theft,2.6,2,Male,18-25,0,0,795.5,None,Under Investigation,Open - Active,Anonymous Tip,17.2,1,73,No,No,No,Partial Coverage,No Lighting,3,44.1,No
CRM0008520,2024,8,Sunday,Winter,Evening (6pm-10pm),Brazil,Suburban,498,Robbery,8.2,1,Female,36-45,0,0,156.4,Unknown,Under Investigation,Closed - Solved,Police Station,54.4,2,16,No,No,No,No Coverage,No Lighting,1,39.4,Yes
CRM0008521,2022,4,Saturday,Winter,Afternoon (12pm-6pm),UK,Urban,4218,Cybercrime,4.7,1,Male,36-45,0,0,40342.26,Vehicle,At Large,Pending Trial,Police Station,17.5,8,26,No,Yes,Yes,Partial Coverage,Well Lit,2,70.0,No
CRM0008522,2022,1,Saturday,Winter,Evening (6pm-10pm),France,Suburban,408,Murder,8.1,3,Male,56-65,0,1,86.54,Knife,Unknown,Closed - Solved,Emergency Call,25.2,4,144,Yes,No,Unknown,No Coverage,Poorly Lit,2,69.8,No
CRM0008523,2021,2,Tuesday,Winter,Night (10pm-2am),India,Urban,1630,Fraud,4.5,1,Female,56-65,0,0,310.41,Blunt Object,Unknown,Closed - Solved,Police Station,9.6,6,202,No,No,No,Full Coverage,Well Lit,4,62.2,Yes
CRM0008524,2022,4,Sunday,Autumn,Night (10pm-2am),India,Urban,1763,Sexual Assault,8.5,1,Female,18-25,2,0,237.95,Vehicle,Arrested,Closed - Unsolved,Police Station,18.4,3,64,No,No,Unknown,Full Coverage,Poorly Lit,3,46.0,No
CRM0008525,2022,10,Thursday,Spring,Evening (6pm-10pm),Pakistan,Suburban,451,Burglary,6.0,1,Male,26-35,0,0,1361.4,None,Under Investigation,Open - Cold Case,Community Report,61.7,2,44,No,Yes,No,Partial Coverage,Partially Lit,1,79.6,No
CRM0008526,2020,2,Friday,Spring,Night (10pm-2am),UK,Suburban,582,Domestic Violence,5.9,1,Female,46-55,4,0,275.39,Blunt Object,At Large,Open - Active,Emergency Call,34.0,2,6,No,No,No,Full Coverage,Well Lit,7,32.8,No
CRM0008527,2022,11,Saturday,Summer,Afternoon (12pm-6pm),Mexico,Suburban,657,Domestic Violence,7.8,3,Female,46-55,4,0,58.19,Knife,At Large,Open - Active,Community Report,28.4,3,160,No,No,No,Full Coverage,Poorly Lit,4,74.3,Yes
CRM0008528,2023,10,Saturday,Autumn,Evening (6pm-10pm),Indonesia,Urban,984,Robbery,7.4,2,Female,26-35,4,1,1251.65,None,At Large,Open - Active,Emergency Call,19.3,4,36,Yes,Yes,No,Partial Coverage,Partially Lit,3,20.1,No
CRM0008529,2023,3,Thursday,Autumn,Night (10pm-2am),India,Suburban,367,Domestic Violence,5.7,1,Female,26-35,3,0,32.24,Knife,Under Investigation,Open - Active,Emergency Call,38.1,6,37,No,No,Yes,Full Coverage,Well Lit,3,67.0,Yes
CRM0008530,2023,9,Friday,Winter,Morning (6am-12pm),India,Rural,85,Vandalism,1.9,1,Male,56-65,0,0,98.52,Firearm,Arrested,Closed - Unsolved,Police Station,29.4,3,30,No,No,Yes,Partial Coverage,Poorly Lit,2,84.9,No
CRM0008531,2024,9,Saturday,Spring,Night (10pm-2am),Brazil,Rural,83,Robbery,8.3,1,Female,18-25,4,1,3217.48,None,Under Investigation,Closed - Solved,Police Station,75.8,2,29,No,No,No,Partial Coverage,Poorly Lit,3,52.1,No
CRM0008532,2020,11,Sunday,Winter,Morning (6am-12pm),Germany,Rural,50,Burglary,5.9,1,Male,36-45,0,0,7212.92,Blunt Object,Under Investigation,Closed - Solved,Police Station,19.6,6,2,Yes,Unknown,Yes,Full Coverage,Partially Lit,4,77.3,Yes
CRM0008533,2023,9,Thursday,Spring,Night (10pm-2am),USA,Urban,1818,Assault,7.2,3,Female,26-35,3,0,79.8,Blunt Object,Arrested,Closed - Solved,Emergency Call,10.4,3,15,No,No,No,Full Coverage,Partially Lit,3,74.7,No
CRM0008534,2023,7,Sunday,Winter,Night (10pm-2am),Brazil,Suburban,569,Burglary,4.9,2,Male,18-25,0,0,2345.17,None,Unknown,Pending Trial,Emergency Call,87.4,3,23,No,No,No,No Coverage,Poorly Lit,5,77.4,No
CRM0008535,2022,4,Friday,Winter,Evening (6pm-10pm),Nigeria,Urban,3221,Assault,6.0,4,Female,26-35,0,0,58.12,Knife,At Large,Closed - Unsolved,Community Report,24.7,3,14,No,Unknown,No,Partial Coverage,Well Lit,1,41.4,No
CRM0008536,2021,1,Sunday,Summer,Late Night (2am-6am),Canada,Suburban,251,Domestic Violence,6.2,2,Male,26-35,3,0,29.59,Blunt Object,Arrested,Closed - Unsolved,Police Station,32.2,4,24,No,No,No,No Coverage,Well Lit,3,77.9,No
CRM0008537,2020,3,Sunday,Winter,Afternoon (12pm-6pm),Australia,Remote,24,Vandalism,1.6,3,Female,18-25,0,0,35.59,Unknown,Unknown,Closed - Solved,Emergency Call,71.2,1,11,Yes,No,No,Partial Coverage,Well Lit,1,66.7,No
CRM0008538,2024,8,Sunday,Spring,Evening (6pm-10pm),USA,Urban,4631,Domestic Violence,7.1,1,Male,18-25,0,0,135.12,Firearm,Under Investigation,Closed - Unsolved,Police Station,16.5,5,28,Yes,Yes,Unknown,No Coverage,Well Lit,0,29.0,No
CRM0008539,2022,4,Saturday,Winter,Night (10pm-2am),Mexico,Urban,746,Fraud,4.3,1,Male,26-35,0,0,3536.97,None,At Large,Closed - Unsolved,Police Station,67.1,2,24,No,No,No,Full Coverage,Partially Lit,5,58.3,No
CRM0008540,2024,10,Friday,Autumn,Evening (6pm-10pm),France,Suburban,120,Theft,3.0,2,Male,65+,0,0,71.75,None,Arrested,Open - Cold Case,Online Portal,48.0,8,35,Unknown,No,Yes,No Coverage,Well Lit,1,73.0,No
CRM0008541,2023,10,Thursday,Spring,Late Night (2am-6am),South Africa,Rural,53,Kidnapping,7.5,1,Unknown,56-65,6,0,88.99,Chemical,At Large,Closed - Solved,Police Station,96.1,2,208,No,No,No,Partial Coverage,No Lighting,1,71.6,No
CRM0008542,2023,2,Thursday,Winter,Night (10pm-2am),Turkey,Urban,2633,Cybercrime,4.4,1,Male,18-25,0,0,22377.43,None,Arrested,Closed - Unsolved,Emergency Call,20.1,3,60,Unknown,Unknown,Yes,Full Coverage,No Lighting,3,36.5,No
CRM0008543,2024,8,Tuesday,Summer,Night (10pm-2am),France,Urban,1423,Domestic Violence,7.3,1,Male,18-25,2,0,63.09,None,Convicted,Closed - Solved,Emergency Call,33.5,3,21,Yes,Unknown,No,Partial Coverage,Poorly Lit,3,26.8,No
CRM0008544,2023,7,Sunday,Spring,Morning (6am-12pm),UK,Rural,66,Robbery,8.5,2,Male,56-65,4,0,1177.1,Firearm,Under Investigation,Pending Trial,Emergency Call,71.2,5,139,Yes,Unknown,No,Partial Coverage,Partially Lit,6,82.6,Yes
CRM0008545,2022,11,Saturday,Autumn,Night (10pm-2am),Pakistan,Suburban,162,Theft,4.4,1,Female,65+,0,0,161.25,Knife,At Large,Closed - Solved,Online Portal,36.3,4,15,Yes,Yes,Yes,Partial Coverage,Well Lit,1,78.2,Yes
CRM0008546,2022,10,Friday,Spring,Night (10pm-2am),Pakistan,Urban,5572,Burglary,5.9,2,Male,26-35,0,0,1291.08,Knife,At Large,Open - Cold Case,Community Report,31.9,4,59,No,Unknown,No,Partial Coverage,Well Lit,0,38.7,Yes
CRM0008547,2024,9,Saturday,Winter,Night (10pm-2am),Pakistan,Urban,2320,Assault,5.8,1,Female,36-45,2,0,73.37,Blunt Object,Under Investigation,Closed - Solved,Online Portal,5.6,4,77,No,No,Yes,Partial Coverage,Poorly Lit,1,59.1,No
CRM0008548,2022,2,Tuesday,Winter,Night (10pm-2am),India,Rural,44,Theft,4.2,4,Male,26-35,0,0,467.29,Knife,Arrested,Closed - Solved,Online Portal,35.5,8,4,No,No,No,No Coverage,Poorly Lit,6,55.1,No
CRM0008549,2022,5,Thursday,Summer,Afternoon (12pm-6pm),South Africa,Urban,6982,Robbery,6.1,2,Male,46-55,4,1,142.79,None,Arrested,Pending Trial,Police Station,25.5,3,32,No,No,Yes,Full Coverage,Well Lit,4,25.1,No
CRM0008550,2020,6,Saturday,Summer,Evening (6pm-10pm),Mexico,Suburban,302,Theft,4.4,1,Male,Under 18,0,0,98.82,Knife,Arrested,Closed - Solved,Police Station,16.3,4,21,No,Yes,No,Partial Coverage,Partially Lit,2,41.4,No
CRM0008551,2024,2,Wednesday,Autumn,Afternoon (12pm-6pm),USA,Rural,105,Trafficking,9.6,1,Male,36-45,0,0,633.45,Firearm,At Large,Open - Cold Case,Emergency Call,18.8,4,58,No,Yes,No,Full Coverage,Poorly Lit,4,75.2,No
CRM0008552,2020,2,Friday,Autumn,Afternoon (12pm-6pm),Australia,Rural,97,Fraud,5.7,1,Male,18-25,0,0,1581.31,Firearm,Unknown,Closed - Unsolved,Police Station,39.9,5,26,Yes,No,Yes,Partial Coverage,Partially Lit,3,70.6,No
CRM0008553,2023,10,Friday,Spring,Night (10pm-2am),UK,Urban,4512,Fraud,3.4,1,Female,56-65,0,0,3733.38,None,Under Investigation,Pending Trial,Online Portal,6.1,2,19,No,No,No,No Coverage,Well Lit,1,23.0,No
CRM0008554,2022,4,Saturday,Winter,Afternoon (12pm-6pm),Egypt,Urban,4170,Murder,10.0,1,Female,18-25,2,3,66.83,Unknown,Under Investigation,Closed - Unsolved,Community Report,39.9,5,8,Yes,No,No,Partial Coverage,Well Lit,1,58.7,No
CRM0008555,2022,8,Sunday,Summer,Evening (6pm-10pm),Mexico,Rural,145,Burglary,6.3,1,Male,18-25,0,0,9684.71,None,Convicted,Open - Active,Police Station,37.8,3,76,No,No,Unknown,Partial Coverage,Poorly Lit,4,33.0,No
CRM0008556,2023,11,Saturday,Winter,Evening (6pm-10pm),Brazil,Remote,33,Theft,4.2,2,Male,56-65,0,0,291.12,Blunt Object,Under Investigation,Open - Cold Case,Police Station,32.5,1,18,Yes,Unknown,No,Partial Coverage,Poorly Lit,4,47.8,No
CRM0008557,2020,5,Wednesday,Autumn,Evening (6pm-10pm),USA,Urban,1048,Domestic Violence,5.2,2,Female,26-35,1,0,15.23,Firearm,At Large,Closed - Unsolved,Emergency Call,18.2,2,10,Unknown,No,No,Full Coverage,Partially Lit,5,30.6,No
CRM0008558,2023,9,Saturday,Spring,Night (10pm-2am),South Africa,Urban,1082,Burglary,5.2,2,Female,36-45,0,0,29.14,Vehicle,Arrested,Closed - Unsolved,Anonymous Tip,17.7,5,20,Yes,No,No,No Coverage,Partially Lit,1,41.3,Yes
CRM0008559,2023,4,Monday,Summer,Afternoon (12pm-6pm),Mexico,Suburban,279,Cybercrime,3.3,1,Male,36-45,0,0,49994.79,Knife,Unknown,Closed - Unsolved,Police Station,30.6,2,34,No,Unknown,No,Full Coverage,Partially Lit,4,33.7,Yes
CRM0008560,2024,3,Sunday,Spring,Afternoon (12pm-6pm),USA,Urban,1190,Robbery,7.1,2,Male,26-35,1,0,704.32,Knife,Arrested,Closed - Solved,Police Station,18.6,2,23,No,No,No,No Coverage,Well Lit,2,59.7,Yes
CRM0008561,2021,10,Friday,Spring,Evening (6pm-10pm),India,Urban,1962,Robbery,7.7,1,Female,26-35,3,1,118.48,Knife,Arrested,Open - Active,Online Portal,33.5,4,7,Yes,Yes,No,Partial Coverage,Well Lit,2,75.1,Yes
CRM0008562,2024,8,Thursday,Autumn,Evening (6pm-10pm),South Africa,Suburban,341,Drug Offense,6.6,4,Male,56-65,0,0,39.27,Knife,Under Investigation,Open - Active,Online Portal,19.5,4,32,Yes,Yes,No,Partial Coverage,Partially Lit,3,44.3,Yes
CRM0008563,2023,1,Monday,Spring,Night (10pm-2am),USA,Urban,1051,Assault,5.8,4,Male,36-45,2,0,73.25,Knife,Arrested,Closed - Solved,Police Station,28.9,3,8,No,Unknown,No,Partial Coverage,Well Lit,4,38.2,No
CRM0008564,2024,9,Wednesday,Autumn,Evening (6pm-10pm),Mexico,Rural,87,Sexual Assault,8.9,1,Male,36-45,4,0,342.05,Knife,At Large,Closed - Unsolved,Online Portal,82.7,4,13,No,No,No,Partial Coverage,No Lighting,7,46.8,Yes
CRM0008565,2022,4,Thursday,Spring,Evening (6pm-10pm),France,Urban,1109,Domestic Violence,5.5,2,Female,56-65,0,0,423.2,Knife,Under Investigation,Open - Cold Case,Emergency Call,27.9,3,13,No,Yes,Yes,Partial Coverage,Well Lit,3,33.1,No
CRM0008566,2022,11,Sunday,Autumn,Afternoon (12pm-6pm),Egypt,Suburban,418,Arson,7.1,3,Female,18-25,3,1,22.55,Firearm,Under Investigation,Pending Trial,Anonymous Tip,31.2,2,136,No,No,No,No Coverage,Well Lit,3,35.3,Yes
CRM0008567,2024,9,Thursday,Spring,Afternoon (12pm-6pm),USA,Urban,5530,Cybercrime,5.8,1,Male,56-65,0,0,8993.7,None,Arrested,Open - Active,Anonymous Tip,9.1,2,43,No,No,Unknown,No Coverage,Partially Lit,0,44.9,No
CRM0008568,2024,8,Friday,Summer,Morning (6am-12pm),Canada,Suburban,816,Burglary,6.2,1,Male,65+,0,0,419.15,Firearm,Arrested,Closed - Solved,Emergency Call,16.4,1,32,No,No,Yes,Partial Coverage,Well Lit,2,82.6,No
CRM0008569,2022,3,Tuesday,Summer,Morning (6am-12pm),India,Rural,94,Assault,6.6,2,Male,36-45,3,0,90.25,None,At Large,Closed - Unsolved,Police Station,31.5,4,44,No,Unknown,No,No Coverage,Well Lit,2,78.5,Yes
CRM0008570,2021,3,Thursday,Summer,Evening (6pm-10pm),Australia,Urban,6945,Burglary,4.8,3,Male,26-35,0,0,276.71,Firearm,Arrested,Closed - Unsolved,Emergency Call,37.2,1,69,No,Yes,Yes,Partial Coverage,Poorly Lit,1,32.1,No
CRM0008571,2022,9,Thursday,Spring,Evening (6pm-10pm),Canada,Rural,167,Robbery,7.1,3,Female,46-55,1,0,107.84,Unknown,Arrested,Closed - Solved,Online Portal,48.1,4,3,No,No,No,Partial Coverage,Well Lit,3,62.0,Yes
CRM0008572,2022,3,Wednesday,Spring,Afternoon (12pm-6pm),Australia,Suburban,856,Drug Offense,4.5,3,Female,18-25,0,0,74.15,Blunt Object,At Large,Open - Active,Police Station,38.9,3,25,Yes,No,Unknown,Partial Coverage,Poorly Lit,4,47.9,No
CRM0008573,2021,4,Sunday,Autumn,Afternoon (12pm-6pm),South Africa,Urban,2675,Sexual Assault,8.1,1,Female,Under 18,2,0,213.54,None,Acquitted,Open - Active,Emergency Call,7.9,3,19,No,No,No,Partial Coverage,Poorly Lit,1,40.7,No
CRM0008574,2021,9,Friday,Autumn,Evening (6pm-10pm),India,Suburban,757,Sexual Assault,7.5,2,Male,36-45,2,0,275.25,Chemical,Under Investigation,Closed - Unsolved,Online Portal,23.0,3,16,No,No,No,Full Coverage,Well Lit,5,32.8,No
CRM0008575,2024,12,Thursday,Winter,Late Night (2am-6am),Egypt,Urban,752,Burglary,6.4,5,Female,18-25,0,0,514.63,Knife,At Large,Open - Cold Case,Community Report,23.7,3,13,No,No,No,Partial Coverage,Partially Lit,3,63.3,No
CRM0008576,2020,4,Sunday,Spring,Morning (6am-12pm),Nigeria,Suburban,282,Drug Offense,4.2,2,Female,18-25,0,0,20.23,Knife,Arrested,Closed - Unsolved,Online Portal,8.4,3,3,No,Yes,No,No Coverage,Well Lit,1,78.0,No
CRM0008577,2023,11,Thursday,Spring,Morning (6am-12pm),Germany,Suburban,222,Domestic Violence,5.6,1,Female,65+,3,0,106.05,Blunt Object,Unknown,Open - Active,Emergency Call,16.4,4,19,No,Unknown,Yes,Full Coverage,Partially Lit,3,40.6,No
CRM0008578,2021,3,Wednesday,Summer,Late Night (2am-6am),India,Suburban,779,Theft,4.1,4,Female,56-65,0,0,146.6,Knife,Under Investigation,Open - Active,Online Portal,39.1,4,34,No,No,No,Partial Coverage,Well Lit,1,50.4,No
CRM0008579,2022,7,Sunday,Autumn,Evening (6pm-10pm),India,Urban,389,Assault,7.7,4,Male,46-55,1,0,138.66,None,Arrested,Open - Active,Emergency Call,28.6,3,31,No,Yes,Yes,Full Coverage,Poorly Lit,1,38.5,No
CRM0008580,2020,6,Saturday,Winter,Evening (6pm-10pm),Pakistan,Suburban,477,Assault,7.9,1,Female,56-65,0,0,56.23,Blunt Object,Arrested,Closed - Solved,Community Report,38.5,5,15,Yes,Yes,Yes,Full Coverage,Poorly Lit,1,56.8,Yes
CRM0008581,2021,1,Saturday,Summer,Afternoon (12pm-6pm),Egypt,Suburban,911,Assault,7.5,2,Male,26-35,1,0,392.15,Blunt Object,Arrested,Closed - Unsolved,Emergency Call,87.1,8,39,Yes,No,Unknown,Full Coverage,No Lighting,2,63.4,No
CRM0008582,2023,10,Wednesday,Summer,Afternoon (12pm-6pm),Turkey,Rural,183,Drug Offense,4.6,1,Male,36-45,0,0,27.02,None,At Large,Open - Active,Emergency Call,28.1,3,45,No,No,Unknown,Full Coverage,Poorly Lit,1,49.5,No
CRM0008583,2024,8,Tuesday,Autumn,Morning (6am-12pm),Brazil,Rural,94,Robbery,6.9,4,Male,26-35,2,0,5041.67,Knife,Arrested,Open - Active,Emergency Call,48.2,4,20,Yes,Yes,No,No Coverage,Poorly Lit,2,81.8,No
CRM0008584,2021,1,Monday,Spring,Evening (6pm-10pm),Germany,Urban,2352,Kidnapping,8.7,2,Male,26-35,8,0,32.69,None,Arrested,Open - Active,Police Station,24.1,3,34,Yes,No,Yes,No Coverage,Poorly Lit,2,68.5,No
CRM0008585,2022,4,Thursday,Summer,Night (10pm-2am),Pakistan,Urban,2771,Domestic Violence,7.7,2,Male,18-25,3,0,95.08,Knife,At Large,Closed - Unsolved,Emergency Call,13.5,3,39,Yes,No,No,Partial Coverage,Well Lit,3,77.7,No
CRM0008586,2022,6,Monday,Autumn,Night (10pm-2am),Pakistan,Remote,29,Robbery,7.9,1,Male,Under 18,0,0,838.13,Firearm,Arrested,Open - Active,Police Station,88.2,5,17,No,No,No,Partial Coverage,Partially Lit,5,62.0,No
CRM0008587,2024,6,Thursday,Spring,Morning (6am-12pm),Brazil,Urban,655,Drug Offense,4.9,2,Female,Under 18,0,0,14.89,Vehicle,At Large,Closed - Solved,Police Station,31.4,2,45,No,No,Unknown,Full Coverage,Well Lit,2,44.1,No
CRM0008588,2023,7,Thursday,Winter,Night (10pm-2am),USA,Urban,2418,Murder,8.4,1,Female,26-35,3,2,20.92,Knife,Arrested,Closed - Solved,Online Portal,8.9,4,8,No,Yes,No,No Coverage,Partially Lit,1,17.9,No
CRM0008589,2022,11,Monday,Spring,Night (10pm-2am),Germany,Remote,8,Robbery,8.6,2,Unknown,46-55,1,0,120.01,Vehicle,At Large,Closed - Unsolved,Community Report,82.3,1,8,No,No,Unknown,Partial Coverage,Partially Lit,1,50.0,No
CRM0008590,2023,12,Friday,Winter,Afternoon (12pm-6pm),USA,Rural,197,Assault,5.6,3,Female,65+,0,0,179.55,None,Convicted,Closed - Solved,Community Report,7.2,4,27,No,No,No,Partial Coverage,Well Lit,2,31.2,No
CRM0008591,2024,5,Tuesday,Winter,Late Night (2am-6am),USA,Rural,12,Vandalism,3.0,1,Female,46-55,0,0,20.93,Firearm,Arrested,Pending Trial,Police Station,96.3,2,90,No,Unknown,No,No Coverage,Partially Lit,6,59.6,No
CRM0008592,2020,5,Monday,Spring,Afternoon (12pm-6pm),Brazil,Urban,2650,Burglary,6.9,1,Female,36-45,0,0,151.22,Chemical,Acquitted,Open - Active,Police Station,33.0,3,30,No,Unknown,No,Full Coverage,Well Lit,2,66.5,No
CRM0008593,2022,4,Saturday,Summer,Afternoon (12pm-6pm),South Africa,Urban,969,Vandalism,3.1,1,Female,18-25,0,0,282.16,Unknown,Under Investigation,Closed - Solved,Community Report,12.7,1,25,No,No,No,Full Coverage,Poorly Lit,1,73.0,Yes
CRM0008594,2024,6,Monday,Autumn,Late Night (2am-6am),Germany,Suburban,147,Assault,5.8,2,Female,36-45,4,0,85.91,None,At Large,Closed - Unsolved,Community Report,65.1,1,7,No,No,Unknown,Full Coverage,Partially Lit,6,41.1,No
CRM0008595,2023,7,Monday,Spring,Evening (6pm-10pm),USA,Rural,100,Theft,2.8,1,Female,18-25,0,0,1188.33,None,At Large,Closed - Solved,Police Station,86.9,4,82,Yes,No,No,Full Coverage,Well Lit,0,62.9,No
CRM0008596,2022,10,Tuesday,Winter,Late Night (2am-6am),USA,Rural,66,Robbery,6.3,1,Female,46-55,2,0,274.33,Firearm,Acquitted,Open - Cold Case,Emergency Call,80.2,5,69,No,Yes,No,Partial Coverage,Partially Lit,0,74.6,No
CRM0008597,2022,10,Sunday,Summer,Night (10pm-2am),USA,Suburban,348,Domestic Violence,7.1,2,Male,26-35,3,0,43.79,Unknown,Acquitted,Pending Trial,Online Portal,7.2,4,7,No,No,No,Partial Coverage,Well Lit,2,30.3,No
CRM0008598,2022,1,Wednesday,Autumn,Morning (6am-12pm),UK,Suburban,213,Arson,7.6,1,Male,56-65,0,0,34.38,Firearm,Arrested,Open - Active,Emergency Call,20.2,1,94,No,Yes,Yes,Full Coverage,Poorly Lit,3,44.0,No
CRM0008599,2022,9,Saturday,Summer,Night (10pm-2am),Brazil,Rural,15,Assault,5.6,3,Male,26-35,0,0,123.87,Chemical,Convicted,Closed - Unsolved,Police Station,53.5,2,15,No,Unknown,No,Full Coverage,Well Lit,2,43.7,No
CRM0008600,2023,8,Monday,Autumn,Evening (6pm-10pm),USA,Suburban,210,Assault,5.7,2,Male,46-55,4,0,36.44,Knife,Arrested,Closed - Unsolved,Police Station,28.1,5,34,Unknown,No,No,No Coverage,Well Lit,2,58.2,Yes
CRM0008601,2022,7,Tuesday,Summer,Morning (6am-12pm),Pakistan,Suburban,386,Vandalism,1.0,1,Male,26-35,0,0,22.34,Firearm,Arrested,Closed - Solved,Police Station,29.8,1,163,No,Unknown,Unknown,Partial Coverage,No Lighting,3,63.9,No
CRM0008602,2023,9,Saturday,Autumn,Evening (6pm-10pm),Pakistan,Urban,1570,Fraud,6.9,1,Male,26-35,0,0,974.4,Blunt Object,Arrested,Open - Cold Case,Emergency Call,19.4,3,8,Unknown,No,No,Partial Coverage,Poorly Lit,1,52.4,No
CRM0008603,2024,3,Wednesday,Winter,Night (10pm-2am),Pakistan,Remote,20,Cybercrime,5.5,3,Male,18-25,0,0,7887.53,Blunt Object,Under Investigation,Pending Trial,Police Station,125.8,5,31,No,No,No,No Coverage,No Lighting,0,86.8,No
CRM0008604,2021,10,Tuesday,Autumn,Evening (6pm-10pm),Mexico,Urban,2620,Cybercrime,4.2,1,Male,26-35,0,0,29205.81,Knife,At Large,Closed - Unsolved,Emergency Call,30.2,2,14,No,No,No,Partial Coverage,Poorly Lit,2,56.2,No
CRM0008605,2022,4,Sunday,Winter,Late Night (2am-6am),India,Urban,5655,Robbery,8.8,1,Female,26-35,1,0,1881.72,None,Under Investigation,Open - Active,Emergency Call,34.2,1,5,No,Yes,Unknown,Partial Coverage,Partially Lit,2,35.6,No
CRM0008606,2022,7,Friday,Summer,Late Night (2am-6am),Brazil,Suburban,202,Fraud,5.7,2,Female,26-35,0,0,1874.35,Unknown,Under Investigation,Open - Active,Online Portal,44.3,2,17,No,No,Yes,Full Coverage,Well Lit,4,36.8,No
